	modal	service	duration	km_category	route_id	capture_time	city	image_id
1041	ridesharing	UberBlack	9	2.0	355030815000030355030815000057	2020-08-02 03:13:29	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_03-13_1596348809.png
1042	ridesharing	UberX	1198	2.0	355030815000030355030815000057	2020-08-02 04:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
1043	ridesharing	UberComfort	9	2.0	355030815000030355030815000057	2020-08-02 04:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
1044	ridesharing	UberBlack	9	2.0	355030815000030355030815000057	2020-08-02 04:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
1045	ridesharing	UberBag	9	2.0	355030815000030355030815000057	2020-08-02 04:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
1046	ridesharing	UberBlack	9	2.0	355030815000030355030815000057	2020-08-02 04:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_04-13_1596352408.png
1047	ridesharing	UberX	8	2.0	355030815000030355030815000057	2020-08-02 05:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
1048	ridesharing	UberComfort	8	2.0	355030815000030355030815000057	2020-08-02 05:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
1049	ridesharing	UberBlack	8	2.0	355030815000030355030815000057	2020-08-02 05:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
1050	ridesharing	UberBag	8	2.0	355030815000030355030815000057	2020-08-02 05:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
1051	ridesharing	UberBlack	8	2.0	355030815000030355030815000057	2020-08-02 05:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_05-13_1596356008.png
1052	ridesharing	UberX	9	2.0	355030815000030355030815000057	2020-08-02 06:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
1053	ridesharing	UberComfort	9	2.0	355030815000030355030815000057	2020-08-02 06:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
1054	ridesharing	UberFlash	9	2.0	355030815000030355030815000057	2020-08-02 06:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
1055	ridesharing	UberBlack	9	2.0	355030815000030355030815000057	2020-08-02 06:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
1056	ridesharing	UberBag	9	2.0	355030815000030355030815000057	2020-08-02 06:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_06-13_1596359608.png
1057	ridesharing	UberX	8	2.0	355030815000030355030815000057	2020-08-02 07:13:29	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
1058	ridesharing	UberComfort	8	2.0	355030815000030355030815000057	2020-08-02 07:13:29	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
1059	ridesharing	UberFlash	8	2.0	355030815000030355030815000057	2020-08-02 07:13:29	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
1060	ridesharing	UberBlack	8	2.0	355030815000030355030815000057	2020-08-02 07:13:29	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
1061	ridesharing	UberBag	8	2.0	355030815000030355030815000057	2020-08-02 07:13:29	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_07-13_1596363209.png
1062	ridesharing	UberX	236	2.0	355030815000030355030815000057	2020-08-02 08:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
1063	ridesharing	UberComfort	236	2.0	355030815000030355030815000057	2020-08-02 08:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
1064	ridesharing	UberFlash	236	2.0	355030815000030355030815000057	2020-08-02 08:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
1065	ridesharing	UberBlack	236	2.0	355030815000030355030815000057	2020-08-02 08:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
1066	ridesharing	UberBag	236	2.0	355030815000030355030815000057	2020-08-02 08:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_08-13_1596366808.png
1067	ridesharing	UberX	8	2.0	355030815000030355030815000057	2020-08-02 09:27:43	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
1068	ridesharing	UberComfort	8	2.0	355030815000030355030815000057	2020-08-02 09:27:43	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
1069	ridesharing	UberFlash	8	2.0	355030815000030355030815000057	2020-08-02 09:27:43	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
1070	ridesharing	UberBlack	8	2.0	355030815000030355030815000057	2020-08-02 09:27:43	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
1071	ridesharing	UberBag	8	2.0	355030815000030355030815000057	2020-08-02 09:27:43	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_09-27_1596371263.png
1072	ridesharing	UberX	9	2.0	355030815000030355030815000057	2020-08-02 11:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
1073	ridesharing	UberComfort	9	2.0	355030815000030355030815000057	2020-08-02 11:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
1074	ridesharing	UberFlash	9	2.0	355030815000030355030815000057	2020-08-02 11:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
1075	ridesharing	UberBlack	9	2.0	355030815000030355030815000057	2020-08-02 11:13:28	sp	./volume_sp/images/app/uber_v0_RX2MB00JQRK_2.0_355030815000030355030815000057_2020-08-02_11-13_1596377608.png
1076	ridesharing	UberX	23	10.5	355030815000030355030871000063	2020-08-02 04:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_04-20_1596352822.png
1077	ridesharing	UberComfort	23	10.5	355030815000030355030871000063	2020-08-02 04:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_04-20_1596352822.png
1078	ridesharing	UberBlack	23	10.5	355030815000030355030871000063	2020-08-02 04:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_04-20_1596352822.png
1079	ridesharing	UberBag	23	10.5	355030815000030355030871000063	2020-08-02 04:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_04-20_1596352822.png
1080	ridesharing	UberX	23	10.5	355030815000030355030871000063	2020-08-02 05:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_05-20_1596356422.png
1081	ridesharing	UberComfort	23	10.5	355030815000030355030871000063	2020-08-02 05:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_05-20_1596356422.png
1082	ridesharing	UberX	23	10.5	355030815000030355030871000063	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_06-20_1596360022.png
1083	ridesharing	UberComfort	23	10.5	355030815000030355030871000063	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_06-20_1596360022.png
1084	ridesharing	UberFlash	23	10.5	355030815000030355030871000063	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_06-20_1596360022.png
1085	ridesharing	UberBlack	23	10.5	355030815000030355030871000063	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_06-20_1596360022.png
1086	ridesharing	UberX	23	10.5	355030815000030355030871000063	2020-08-02 07:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_07-20_1596363623.png
1087	ridesharing	UberComfort	24	10.5	355030815000030355030871000063	2020-08-02 07:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_07-20_1596363623.png
1088	ridesharing	UberFlash	23	10.5	355030815000030355030871000063	2020-08-02 07:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_07-20_1596363623.png
1089	ridesharing	UberBlack	24	10.5	355030815000030355030871000063	2020-08-02 07:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_07-20_1596363623.png
1090	ridesharing	UberX	983	10.5	355030815000030355030871000063	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_08-20_1596367222.png
1091	ridesharing	UberComfort	25	10.5	355030815000030355030871000063	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_08-20_1596367222.png
1092	ridesharing	UberFlash	23	10.5	355030815000030355030871000063	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_08-20_1596367222.png
1093	ridesharing	UberBlack	25	10.5	355030815000030355030871000063	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_08-20_1596367222.png
1094	ridesharing	UberX	24	10.5	355030815000030355030871000081	2020-08-02 12:24:20	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_12-24_1596381860.png
1095	ridesharing	UberComfort	24	10.5	355030815000030355030871000081	2020-08-02 12:24:20	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_12-24_1596381860.png
1096	ridesharing	UberFlash	24	10.5	355030815000030355030871000081	2020-08-02 12:24:20	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_12-24_1596381860.png
1097	ridesharing	UberBlack	24	10.5	355030815000030355030871000081	2020-08-02 12:24:20	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_12-24_1596381860.png
1098	ridesharing	UberX	24	10.5	355030815000030355030871000081	2020-08-02 13:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_13-20_1596385223.png
1099	ridesharing	UberComfort	24	10.5	355030815000030355030871000081	2020-08-02 13:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_13-20_1596385223.png
1100	ridesharing	UberFlash	24	10.5	355030815000030355030871000081	2020-08-02 13:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_13-20_1596385223.png
1101	ridesharing	UberBlack	24	10.5	355030815000030355030871000081	2020-08-02 13:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000081_2020-08-02_13-20_1596385223.png
1102	ridesharing	99Pop	8	5.0	355030838000198355030838000207	2020-08-02 06:30:47	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_5.0_355030838000198355030838000207_2020-08-02_06-30_1596360647.png
1103	ridesharing	99Pop	18	6.0	355030838000198355030815000015	2020-08-02 02:33:06	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_6.0_355030838000198355030815000015_2020-08-02_02-33_1596346386.png
1104	ridesharing	99Comfort	18	6.0	355030838000198355030815000015	2020-08-02 02:33:06	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_6.0_355030838000198355030815000015_2020-08-02_02-33_1596346386.png
1105	ridesharing	99Pop	16	6.0	355030838000198355030815000015	2020-08-02 06:37:32	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_6.0_355030838000198355030815000015_2020-08-02_06-37_1596361052.png
1106	ridesharing	99Pop	18	7.0	355030871000079355030871000089	2020-08-02 02:39:51	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_7.0_355030871000079355030871000089_2020-08-02_02-39_1596346791.png
1107	ridesharing	99Pop	18	8.0	355030815000030355030871000057	2020-08-02 03:51:03	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_8.0_355030815000030355030871000057_2020-08-02_03-51_1596351063.png
1108	ridesharing	99Pop	10	8.0	355030815000030355030871000057	2020-08-02 07:51:02	sp	./volume_sp/images/app/app_v0_RX2MB00JQRK_8.0_355030815000030355030871000057_2020-08-02_07-51_1596365462.png
1109	ridesharing	UberX	23	10.5	355030815000030355030871000063	2020-08-02 03:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_03-20_1596349223.png
1110	ridesharing	UberComfort	23	10.5	355030815000030355030871000063	2020-08-02 03:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_03-20_1596349223.png
1111	ridesharing	UberBlack	23	10.5	355030815000030355030871000063	2020-08-02 03:20:23	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000063_2020-08-02_03-20_1596349223.png
1112	ridesharing	UberX	24	10.5	355030815000030355030871000090	2020-08-02 09:27:49	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000090_2020-08-02_09-27_1596371269.png
1113	ridesharing	UberComfort	25	10.5	355030815000030355030871000090	2020-08-02 09:27:49	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000090_2020-08-02_09-27_1596371269.png
1114	ridesharing	UberFlash	25	10.5	355030815000030355030871000090	2020-08-02 09:27:49	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000090_2020-08-02_09-27_1596371269.png
1115	ridesharing	UberBlack	25	10.5	355030815000030355030871000090	2020-08-02 09:27:49	sp	./volume_sp/images/app/uber_v0_236d8c96_10.5_355030815000030355030871000090_2020-08-02_09-27_1596371269.png
1116	ridesharing	UberX	31	11.5	355030838000198355030871000073	2020-08-02 05:27:10	sp	./volume_sp/images/app/uber_v0_236d8c96_11.5_355030838000198355030871000073_2020-08-02_05-27_1596356830.png
1117	ridesharing	UberComfort	31	11.5	355030838000198355030871000073	2020-08-02 05:27:10	sp	./volume_sp/images/app/uber_v0_236d8c96_11.5_355030838000198355030871000073_2020-08-02_05-27_1596356830.png
1118	ridesharing	UberX	31	13.5	355030838000198355030871000087	2020-08-02 03:33:59	sp	./volume_sp/images/app/uber_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_03-33_1596350039.png
1119	ridesharing	UberComfort	32	13.5	355030838000198355030871000087	2020-08-02 03:33:59	sp	./volume_sp/images/app/uber_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_03-33_1596350039.png
1120	ridesharing	UberBlack	35	13.5	355030838000198355030871000087	2020-08-02 03:33:59	sp	./volume_sp/images/app/uber_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_03-33_1596350039.png
1121	ridesharing	UberBag	1287	13.5	355030838000198355030871000087	2020-08-02 03:33:59	sp	./volume_sp/images/app/uber_v0_236d8c96_13.5_355030838000198355030871000087_2020-08-02_03-33_1596350039.png
1122	ridesharing	UberX	15	6.0	355030815000030355030871000055	2020-08-02 11:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.0_355030815000030355030871000055_2020-08-02_11-20_1596378022.png
1123	ridesharing	UberComfort	15	6.0	355030815000030355030871000055	2020-08-02 11:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.0_355030815000030355030871000055_2020-08-02_11-20_1596378022.png
1124	ridesharing	UberFlash	15	6.0	355030815000030355030871000055	2020-08-02 11:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.0_355030815000030355030871000055_2020-08-02_11-20_1596378022.png
1125	ridesharing	UberX	16	6.5	355030815000030355030838000122	2020-08-02 09:41:25	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_09-41_1596372085.png
1126	ridesharing	UberComfort	16	6.5	355030815000030355030838000122	2020-08-02 09:41:25	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_09-41_1596372085.png
1127	ridesharing	UberFlash	16	6.5	355030815000030355030838000122	2020-08-02 09:41:25	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_09-41_1596372085.png
1128	ridesharing	UberBlack	16	6.5	355030815000030355030838000122	2020-08-02 09:41:25	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_09-41_1596372085.png
1129	ridesharing	UberX	15	6.5	355030815000030355030838000122	2020-08-02 11:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_11-27_1596378430.png
1130	ridesharing	UberComfort	15	6.5	355030815000030355030838000122	2020-08-02 11:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_11-27_1596378430.png
1131	ridesharing	UberFlash	15	6.5	355030815000030355030838000122	2020-08-02 11:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030815000030355030838000122_2020-08-02_11-27_1596378430.png
1132	ridesharing	UberX	24	6.5	355030871000079355030815000095	2020-08-02 02:15:56	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_02-15_1596345356.png
1133	ridesharing	UberComfort	24	6.5	355030871000079355030815000095	2020-08-02 02:15:56	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_02-15_1596345356.png
1134	ridesharing	UberX	21	6.5	355030871000079355030815000095	2020-08-02 03:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_03-20_1596349222.png
1135	ridesharing	UberComfort	21	6.5	355030871000079355030815000095	2020-08-02 03:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_03-20_1596349222.png
1136	ridesharing	UberX	22	6.5	355030871000079355030815000095	2020-08-02 04:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_04-20_1596352822.png
1137	ridesharing	UberComfort	22	6.5	355030871000079355030815000095	2020-08-02 04:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_04-20_1596352822.png
1138	ridesharing	UberX	21	6.5	355030871000079355030815000095	2020-08-02 05:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_05-20_1596356422.png
1139	ridesharing	UberComfort	21	6.5	355030871000079355030815000095	2020-08-02 05:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_05-20_1596356422.png
1140	ridesharing	UberBlack	21	6.5	355030871000079355030815000095	2020-08-02 05:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_05-20_1596356422.png
1141	ridesharing	UberX	21	6.5	355030871000079355030815000095	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_06-20_1596360022.png
1142	ridesharing	UberComfort	21	6.5	355030871000079355030815000095	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_06-20_1596360022.png
1143	ridesharing	UberFlash	21	6.5	355030871000079355030815000095	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_06-20_1596360022.png
1144	ridesharing	UberJuntos	21	6.5	355030871000079355030815000095	2020-08-02 06:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_06-20_1596360022.png
1145	ridesharing	UberX	19	6.5	355030871000079355030815000095	2020-08-02 07:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_07-20_1596363622.png
1146	ridesharing	UberComfort	19	6.5	355030871000079355030815000095	2020-08-02 07:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_07-20_1596363622.png
1147	ridesharing	UberFlash	19	6.5	355030871000079355030815000095	2020-08-02 07:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_07-20_1596363622.png
1148	ridesharing	UberJuntos	19	6.5	355030871000079355030815000095	2020-08-02 07:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_07-20_1596363622.png
1149	ridesharing	UberX	21	6.5	355030871000079355030815000095	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_08-20_1596367222.png
1150	ridesharing	UberComfort	21	6.5	355030871000079355030815000095	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_08-20_1596367222.png
1151	ridesharing	UberFlash	21	6.5	355030871000079355030815000095	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_08-20_1596367222.png
1152	ridesharing	UberJuntos	21	6.5	355030871000079355030815000095	2020-08-02 08:20:22	sp	./volume_sp/images/app/uber_v0_8369c0d9_6.5_355030871000079355030815000095_2020-08-02_08-20_1596367222.png
1153	ridesharing	UberX	30	7.0	355030871000079355030838000090	2020-08-02 12:37:56	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.0_355030871000079355030838000090_2020-08-02_12-37_1596382676.png
1154	ridesharing	UberComfort	30	7.0	355030871000079355030838000090	2020-08-02 12:37:56	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.0_355030871000079355030838000090_2020-08-02_12-37_1596382676.png
1155	ridesharing	UberFlash	30	7.0	355030871000079355030838000090	2020-08-02 12:37:56	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.0_355030871000079355030838000090_2020-08-02_12-37_1596382676.png
1156	ridesharing	UberJuntos	30	7.0	355030871000079355030838000090	2020-08-02 12:37:56	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.0_355030871000079355030838000090_2020-08-02_12-37_1596382676.png
1157	ridesharing	UberX	15	7.5	355030815000030355030838000152	2020-08-02 09:48:13	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_09-48_1596372493.png
1158	ridesharing	UberComfort	15	7.5	355030815000030355030838000152	2020-08-02 09:48:13	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_09-48_1596372493.png
1159	ridesharing	UberFlash	16	7.5	355030815000030355030838000152	2020-08-02 09:48:13	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_09-48_1596372493.png
1160	ridesharing	UberBlack	15	7.5	355030815000030355030838000152	2020-08-02 09:48:13	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_09-48_1596372493.png
1161	ridesharing	UberX	17	7.5	355030815000030355030838000152	2020-08-02 11:33:58	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_11-33_1596378838.png
1162	ridesharing	UberComfort	17	7.5	355030815000030355030838000152	2020-08-02 11:33:58	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_11-33_1596378838.png
1163	ridesharing	UberFlash	17	7.5	355030815000030355030838000152	2020-08-02 11:33:58	sp	./volume_sp/images/app/uber_v0_8369c0d9_7.5_355030815000030355030838000152_2020-08-02_11-33_1596378838.png
1164	ridesharing	UberX	28	8.5	355030871000079355030838000152	2020-08-02 02:22:44	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_02-22_1596345764.png
1165	ridesharing	UberComfort	28	8.5	355030871000079355030838000152	2020-08-02 02:22:44	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_02-22_1596345764.png
1166	ridesharing	UberX	23	8.5	355030871000079355030838000152	2020-08-02 03:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_03-27_1596349630.png
1167	ridesharing	UberComfort	23	8.5	355030871000079355030838000152	2020-08-02 03:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_03-27_1596349630.png
1168	ridesharing	UberX	22	8.5	355030871000079355030838000152	2020-08-02 04:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_04-27_1596353230.png
1169	ridesharing	UberComfort	22	8.5	355030871000079355030838000152	2020-08-02 04:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_04-27_1596353230.png
1170	ridesharing	UberBlack	22	8.5	355030871000079355030838000152	2020-08-02 04:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_04-27_1596353230.png
1171	ridesharing	UberBag	22	8.5	355030871000079355030838000152	2020-08-02 04:27:10	sp	./volume_sp/images/app/uber_v0_8369c0d9_8.5_355030871000079355030838000152_2020-08-02_04-27_1596353230.png
1172	ridesharing	UberX	15	3.5	355030871000079355030815000020	2020-08-02 03:24:01	sp	./volume_sp/images/app/app_v0_RX2MB00HYRF_3.5_355030871000079355030815000020_2020-08-02_03-24_1596349441.png
